Number of frames: 3000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z,iRigid16_probe_A1 x,iRigid16_probe_A1 y,iRigid16_probe_A1 z,iRigid16_probe_A2 x,iRigid16_probe_A2 y,iRigid16_probe_A2 z,iRigid16_probe_A3 x,iRigid16_probe_A3 y,iRigid16_probe_A3 z,iRigid14_probe_B1 x,iRigid14_probe_B1 y,iRigid14_probe_B1 z,iRigid14_probe_B2 x,iRigid14_probe_B2 y,iRigid14_probe_B2 z,iRigid14_probe_B3 x,iRigid14_probe_B3 y,iRigid14_probe_B3 z,iRigid8_probe_C1 x,iRigid8_probe_C1 y,iRigid8_probe_C1 z,iRigid8_probe_C2 x,iRigid8_probe_C2 y,iRigid8_probe_C2 z,iRigid8_probe_C3 x,iRigid8_probe_C3 y,iRigid8_probe_C3 z
830,379.072235107,-203.972763062,-2361.041992188,379.761596680,-184.887176514,-2353.675781250,397.002319336,-193.869277954,-2360.312988281,246.353408813,-236.793334961,-2338.727783203,248.690231323,-254.181991577,-2348.315673828,230.135574341,-248.199783325,-2342.672119141,385.307098389,-264.606018066,-2367.360839844,387.811462402,-248.195968628,-2355.823974609,403.923645020,-256.233764648,-2365.453857422,,,,,,,,,,285.221374512,-194.850997925,-2354.772705078,303.994873047,-199.218536377,-2367.415527344,334.060119629,-184.409255981,-2360.313232422,293.399475098,-235.117538452,-2350.761474609,303.523681641,-225.085357666,-2364.563232422,338.375091553,-221.974319458,-2348.675537109,290.494476318,-270.894653320,-2355.966552734,308.523223877,-255.841598511,-2365.663818359,343.127471924,-265.582061768,-2357.504394531,
831,379.072479248,-203.974304199,-2361.053955078,379.755371094,-184.888916016,-2353.675537109,396.995330811,-193.869552612,-2360.310058594,246.347091675,-236.794311523,-2338.732177734,248.682876587,-254.182937622,-2348.318115234,230.128387451,-248.201660156,-2342.675048828,385.299987793,-264.605499268,-2367.363769531,387.805603027,-248.196166992,-2355.833251953,403.918945313,-256.233001709,-2365.456298828,,,,,,,,,,285.215423584,-194.861587524,-2354.822265625,303.995117188,-199.220993042,-2367.458496094,334.055938721,-184.413238525,-2360.334472656,293.392059326,-235.118637085,-2350.767822266,303.515686035,-225.087463379,-2364.570556641,338.367584229,-221.974548340,-2348.684570313,290.487152100,-270.889495850,-2355.982421875,308.517761230,-255.839248657,-2365.680664063,343.120544434,-265.578948975,-2357.514160156,
832,379.086120605,-203.974090576,-2361.050537109,379.770446777,-184.888992310,-2353.677246094,397.010253906,-193.868438721,-2360.304931641,246.363235474,-236.799942017,-2338.743652344,248.697952271,-254.186370850,-2348.319824219,230.142623901,-248.205123901,-2342.682861328,385.309143066,-264.605560303,-2367.368896484,387.811950684,-248.197235107,-2355.843505859,403.924468994,-256.231933594,-2365.462158203,,,,,,,,,,285.229278564,-194.858169556,-2354.839843750,304.011413574,-199.220703125,-2367.471435547,334.071136475,-184.412109375,-2360.344482422,293.408874512,-235.128997803,-2350.772216797,303.534851074,-225.103454590,-2364.577636719,338.385009766,-221.987182617,-2348.688232422,290.495422363,-270.900390625,-2355.993652344,308.524841309,-255.849685669,-2365.693359375,343.128265381,-265.583831787,-2357.522949219,
833,379.074920654,-203.967147827,-2361.051269531,379.759521484,-184.882324219,-2353.683349609,397.002319336,-193.863494873,-2360.314697266,246.360076904,-236.799789429,-2338.753662109,248.696517944,-254.187057495,-2348.327636719,230.145172119,-248.207000732,-2342.691894531,385.314453125,-264.603820801,-2367.375976563,387.820159912,-248.195846558,-2355.844238281,403.934173584,-256.231323242,-2365.469482422,,,,,,,,,,285.220275879,-194.851730347,-2354.817138672,303.998840332,-199.217239380,-2367.452880859,334.060485840,-184.406707764,-2360.338134766,293.406860352,-235.124420166,-2350.782470703,303.531646729,-225.099334717,-2364.588867188,338.381378174,-221.976882935,-2348.699951172,290.502777100,-270.891723633,-2355.988769531,308.532257080,-255.840042114,-2365.686767578,343.135894775,-265.579559326,-2357.523681641,
834,379.086303711,-203.965148926,-2361.046875000,379.766387939,-184.880752563,-2353.680664063,397.009796143,-193.861038208,-2360.319824219,246.363021851,-236.798217773,-2338.755859375,248.699005127,-254.185302734,-2348.336181641,230.141204834,-248.204315186,-2342.694824219,385.311950684,-264.601440430,-2367.382080078,387.815002441,-248.192474365,-2355.844726563,403.928192139,-256.227264404,-2365.467285156,,,,,,,,,,285.230499268,-194.871032715,-2354.773437500,304.004577637,-199.233535767,-2367.416992188,334.066101074,-184.415939331,-2360.316162109,293.407104492,-235.123748779,-2350.790771484,303.530792236,-225.095626831,-2364.595703125,338.382751465,-221.979644775,-2348.710449219,290.496673584,-270.891510010,-2356.020019531,308.528472900,-255.837783813,-2365.710449219,343.130096436,-265.578125000,-2357.540039063,
835,379.081359863,-203.967330933,-2361.054687500,379.767700195,-184.882873535,-2353.686279297,397.011505127,-193.863861084,-2360.320312500,246.364852905,-236.798416138,-2338.760986328,248.704101563,-254.186431885,-2348.343505859,230.147964478,-248.204025269,-2342.701904297,385.315460205,-264.602478027,-2367.381347656,387.820678711,-248.193756104,-2355.849121094,403.931427002,-256.227905273,-2365.464111328,,,,,,,,,,285.228607178,-194.849731445,-2354.808593750,304.005523682,-199.215255737,-2367.446777344,334.068420410,-184.405731201,-2360.335205078,293.411712646,-235.121368408,-2350.792724609,303.535888672,-225.091873169,-2364.596435547,338.386657715,-221.975494385,-2348.708496094,290.498779297,-270.884643555,-2356.033691406,308.533111572,-255.833938599,-2365.724365234,343.132781982,-265.574951172,-2357.546142578,
836,379.070068359,-203.971145630,-2361.054443359,379.755859375,-184.887466431,-2353.689697266,396.995452881,-193.868240356,-2360.323974609,246.350082397,-236.797668457,-2338.764160156,248.689743042,-254.187057495,-2348.348632813,230.134811401,-248.204864502,-2342.712402344,385.302978516,-264.605621338,-2367.383789063,387.810180664,-248.196701050,-2355.851318359,403.921844482,-256.231903076,-2365.467285156,,,,,,,,,,285.216094971,-194.858367920,-2354.796630859,303.991424561,-199.224899292,-2367.437011719,334.054595947,-184.412811279,-2360.332031250,293.400177002,-235.122436523,-2350.782714844,303.528747559,-225.091903687,-2364.582519531,338.374908447,-221.978149414,-2348.683837891,290.487091064,-270.880798340,-2356.032958984,308.522186279,-255.831314087,-2365.724121094,343.121459961,-265.574829102,-2357.547363281,
837,379.079711914,-203.976562500,-2361.054443359,379.766326904,-184.892562866,-2353.690673828,397.004119873,-193.872695923,-2360.319580078,246.356933594,-236.799850464,-2338.764160156,248.692855835,-254.189147949,-2348.346191406,230.136108398,-248.206497192,-2342.713378906,385.303436279,-264.609863281,-2367.385986328,387.805816650,-248.199600220,-2355.845703125,403.918365479,-256.235168457,-2365.468017578,,,,,,,,,,285.224884033,-194.860046387,-2354.817871094,304.002899170,-199.227706909,-2367.453613281,334.064941406,-184.416275024,-2360.342529297,293.406311035,-235.132369995,-2350.778076172,303.537689209,-225.104309082,-2364.577636719,338.382690430,-221.994338989,-2348.675537109,290.486694336,-270.898345947,-2356.031494141,308.519531250,-255.844192505,-2365.719482422,343.120330811,-265.585601807,-2357.546630859,
838,379.067199707,-203.974227905,-2361.059326172,379.754943848,-184.888854980,-2353.687011719,396.997467041,-193.872344971,-2360.323730469,246.351760864,-236.797882080,-2338.766601563,248.691635132,-254.187515259,-2348.350585938,230.137863159,-248.206909180,-2342.717285156,385.305511475,-264.608215332,-2367.384277344,387.811645508,-248.197814941,-2355.842773438,403.925964355,-256.234832764,-2365.468994141,,,,,,,,,,285.214996338,-194.847229004,-2354.807861328,303.990997314,-199.212707520,-2367.447753906,334.055664063,-184.407333374,-2360.334960938,293.402770996,-235.121322632,-2350.780029297,303.532531738,-225.090499878,-2364.578857422,338.376739502,-221.975204468,-2348.676269531,290.491333008,-270.886962891,-2356.016357422,308.524353027,-255.834136963,-2365.706054688,343.125305176,-265.579559326,-2357.538818359,
839,379.079284668,-203.968688965,-2361.060546875,379.764526367,-184.886077881,-2353.694824219,397.002166748,-193.864334106,-2360.328613281,246.355865479,-236.798828125,-2338.768310547,248.694198608,-254.186386108,-2348.351806641,230.137176514,-248.205825806,-2342.712890625,385.302856445,-264.603393555,-2367.383789063,387.809234619,-248.192932129,-2355.845214844,403.922180176,-256.229736328,-2365.472167969,,,,,,,,,,285.224273682,-194.862564087,-2354.803222656,304.000061035,-199.226989746,-2367.443603516,334.062164307,-184.413436890,-2360.337158203,293.402893066,-235.121932983,-2350.794433594,303.528930664,-225.091415405,-2364.595947266,338.377685547,-221.976623535,-2348.703369141,290.489959717,-270.886230469,-2356.003662109,308.520996094,-255.833587646,-2365.697265625,343.123474121,-265.576477051,-2357.533447266,
840,379.084503174,-203.964675903,-2361.057617188,379.772064209,-184.881393433,-2353.697509766,397.010925293,-193.859924316,-2360.333740234,246.367462158,-236.800872803,-2338.771972656,248.707244873,-254.187500000,-2348.354003906,230.149322510,-248.207702637,-2342.715087891,385.315307617,-264.601776123,-2367.386474609,387.819854736,-248.190612793,-2355.850097656,403.933288574,-256.227416992,-2365.476318359,,,,,,,,,,285.232421875,-194.858642578,-2354.777832031,304.004852295,-199.226028442,-2367.422363281,334.068695068,-184.410263062,-2360.327636719,293.414428711,-235.121292114,-2350.798339844,303.539733887,-225.090957642,-2364.600585938,338.388549805,-221.973495483,-2348.708740234,290.502441406,-270.890594482,-2356.005126953,308.532348633,-255.837707520,-2365.700439453,343.135559082,-265.577270508,-2357.535644531,
841,379.076965332,-203.963851929,-2361.066894531,379.762664795,-184.878143311,-2353.702148438,397.000183105,-193.856506348,-2360.330810547,246.356735229,-236.799880981,-2338.773925781,248.699005127,-254.187225342,-2348.360839844,230.142547607,-248.206451416,-2342.715332031,385.310089111,-264.597534180,-2367.386474609,387.817047119,-248.190475464,-2355.856933594,403.932830811,-256.226318359,-2365.479003906,,,,,,,,,,285.221405029,-194.855545044,-2354.831054688,304.000061035,-199.221054077,-2367.467041016,334.060546875,-184.406829834,-2360.354980469,293.403259277,-235.114624023,-2350.810302734,303.524780273,-225.081222534,-2364.613037109,338.376647949,-221.963119507,-2348.727783203,290.497863770,-270.877014160,-2356.009521484,308.529693604,-255.827514648,-2365.706542969,343.131622314,-265.569427490,-2357.539062500,
842,379.088684082,-203.966339111,-2361.061035156,379.773834229,-184.880111694,-2353.702636719,397.010437012,-193.859863281,-2360.330322266,246.363906860,-236.800750732,-2338.775390625,248.703079224,-254.188659668,-2348.362792969,230.143463135,-248.206985474,-2342.716308594,385.309936523,-264.597778320,-2367.395019531,387.814270020,-248.190567017,-2355.859130859,403.925750732,-256.226684570,-2365.482910156,,,,,,,,,,285.232879639,-194.859649658,-2354.818115234,304.010253906,-199.228485107,-2367.454589844,334.071136475,-184.411346436,-2360.350341797,293.408172607,-235.121139526,-2350.814208984,303.530120850,-225.088668823,-2364.617431641,338.383087158,-221.974609375,-2348.733886719,290.494323730,-270.880737305,-2356.024414063,308.526489258,-255.828659058,-2365.716796875,343.128082275,-265.571838379,-2357.549316406,
843,379.073394775,-203.965286255,-2361.064697266,379.764099121,-184.880386353,-2353.699707031,397.003021240,-193.858825684,-2360.328857422,246.357498169,-236.798843384,-2338.772216797,248.698989868,-254.187271118,-2348.357421875,230.142227173,-248.206039429,-2342.716552734,385.312500000,-264.598937988,-2367.395996094,387.817413330,-248.190399170,-2355.860351563,403.929809570,-256.226715088,-2365.483886719,,,,,,,,,,285.221649170,-194.843688965,-2354.826660156,303.999389648,-199.211303711,-2367.462890625,334.062133789,-184.401565552,-2360.351074219,293.405578613,-235.117904663,-2350.799804688,303.530395508,-225.086090088,-2364.601562500,338.379364014,-221.969070435,-2348.709716797,290.497711182,-270.881713867,-2356.025390625,308.529754639,-255.829895020,-2365.718261719,343.131408691,-265.572387695,-2357.550292969,
844,379.076477051,-203.966354370,-2361.062744141,379.760894775,-184.882629395,-2353.704101563,396.998321533,-193.859191895,-2360.329589844,246.349029541,-236.794525146,-2338.771728516,248.686019897,-254.183349609,-2348.349609375,230.130126953,-248.202911377,-2342.712402344,385.300140381,-264.597961426,-2367.396484375,387.806671143,-248.187774658,-2355.864501953,403.917083740,-256.223602295,-2365.478759766,,,,,,,,,,285.220092773,-194.865432739,-2354.830078125,303.999114990,-199.232574463,-2367.464599609,334.058441162,-184.414382935,-2360.356201172,293.394989014,-235.119766235,-2350.800048828,303.520263672,-225.092926025,-2364.604980469,338.369659424,-221.973129272,-2348.714599609,290.483154297,-270.873107910,-2356.050537109,308.518646240,-255.824035645,-2365.741455078,343.117523193,-265.566680908,-2357.562011719,
845,379.079559326,-203.967529297,-2361.055175781,379.767578125,-184.883026123,-2353.693115234,397.003814697,-193.862762451,-2360.329101563,246.355819702,-236.794525146,-2338.770263672,248.692626953,-254.182617188,-2348.344970703,230.135177612,-248.201644897,-2342.709228516,385.306549072,-264.597564697,-2367.398437500,387.809051514,-248.186752319,-2355.855224609,403.917022705,-256.222717285,-2365.473144531,,,,,,,,,,285.226715088,-194.857315063,-2354.778564453,303.999542236,-199.224624634,-2367.422363281,334.063659668,-184.410522461,-2360.325439453,293.401794434,-235.121994019,-2350.796875000,303.527801514,-225.097198486,-2364.602539063,338.376892090,-221.976852417,-2348.711669922,290.485656738,-270.878570557,-2356.064941406,308.521881104,-255.824966431,-2365.747558594,343.120056152,-265.569763184,-2357.567626953,
846,379.063659668,-203.965866089,-2361.056152344,379.753967285,-184.881912231,-2353.690429688,396.993041992,-193.860977173,-2360.323974609,246.345397949,-236.794509888,-2338.769531250,248.683975220,-254.182785034,-2348.351562500,230.129226685,-248.203125000,-2342.711669922,385.302429199,-264.595275879,-2367.395751953,387.807952881,-248.188049316,-2355.852050781,403.920043945,-256.223815918,-2365.480712891,,,,,,,,,,285.212432861,-194.845993042,-2354.799560547,303.987731934,-199.212921143,-2367.439697266,334.051727295,-184.403274536,-2360.333007813,293.391662598,-235.114791870,-2350.800292969,303.515533447,-225.084747314,-2364.603759766,338.365539551,-221.965515137,-2348.714599609,290.487548828,-270.876556396,-2356.022949219,308.519927979,-255.822082520,-2365.711181641,343.121429443,-265.569091797,-2357.547851563,
847,379.080230713,-203.967346191,-2361.060058594,379.765411377,-184.883438110,-2353.695800781,397.001220703,-193.860778809,-2360.319091797,246.351608276,-236.797119141,-2338.769531250,248.687454224,-254.185211182,-2348.347900391,230.131851196,-248.207015991,-2342.715087891,385.299621582,-264.595275879,-2367.392578125,387.806701660,-248.188018799,-2355.859863281,403.915924072,-256.222351074,-2365.480957031,,,,,,,,,,285.222869873,-194.857070923,-2354.847900391,304.004547119,-199.223022461,-2367.479003906,334.063690186,-184.409713745,-2360.359375000,293.398498535,-235.122772217,-2350.788818359,303.526550293,-225.095016479,-2364.591064453,338.372955322,-221.976928711,-2348.693847656,290.485504150,-270.878204346,-2356.018554688,308.517181396,-255.826889038,-2365.713134766,343.119140625,-265.568786621,-2357.545898438,
848,379.076812744,-203.962432861,-2361.058837891,379.763885498,-184.878707886,-2353.692871094,397.000854492,-193.856689453,-2360.314208984,246.355331421,-236.798660278,-2338.772705078,248.696166992,-254.186416626,-2348.350585938,230.140411377,-248.207855225,-2342.711669922,385.310333252,-264.593658447,-2367.388916016,387.816070557,-248.185409546,-2355.856201172,403.927429199,-256.219757080,-2365.476318359,,,,,,,,,,285.220489502,-194.842300415,-2354.860351563,304.003662109,-199.209167480,-2367.489013672,334.063232422,-184.399597168,-2360.363525391,293.401550293,-235.115310669,-2350.803466797,303.524291992,-225.086807251,-2364.608886719,338.374206543,-221.961303711,-2348.720947266,290.496063232,-270.879241943,-2356.021728516,308.527893066,-255.827636719,-2365.715332031,343.129608154,-265.568054199,-2357.545166016,
849,379.074279785,-203.960433960,-2361.053466797,379.762298584,-184.878051758,-2353.690917969,396.998046875,-193.853775024,-2360.316162109,246.349685669,-236.796264648,-2338.759277344,248.689849854,-254.184280396,-2348.346679688,230.131896973,-248.207473755,-2342.706542969,385.305511475,-264.590118408,-2367.386718750,387.812896729,-248.181945801,-2355.852539063,403.924377441,-256.217254639,-2365.475341797,,,,,,,,,,285.219329834,-194.849197388,-2354.826416016,303.998870850,-199.215835571,-2367.460449219,334.059387207,-184.402664185,-2360.346191406,293.395690918,-235.111282349,-2350.786132813,303.519927979,-225.076919556,-2364.586425781,338.368316650,-221.958908081,-2348.693359375,290.492126465,-270.870788574,-2356.011718750,308.523986816,-255.819564819,-2365.705810547,343.125854492,-265.562438965,-2357.539306641,
850,379.083709717,-203.962448120,-2361.054687500,379.770568848,-184.877853394,-2353.678222656,397.009857178,-193.855163574,-2360.313232422,246.359970093,-236.796813965,-2338.756347656,248.697753906,-254.185119629,-2348.342285156,230.138778687,-248.207244873,-2342.698974609,385.311798096,-264.592864990,-2367.391845703,387.817443848,-248.183685303,-2355.848876953,403.925842285,-256.219299316,-2365.479736328,,,,,,,,,,285.229583740,-194.850585938,-2354.811767578,304.007720947,-199.210235596,-2367.450195313,334.069213867,-184.401702881,-2360.330566406,293.403137207,-235.114929199,-2350.792236328,303.525238037,-225.082351685,-2364.595214844,338.376861572,-221.964630127,-2348.709472656,290.498352051,-270.882202148,-2356.001708984,308.527587891,-255.826644897,-2365.694091797,343.131439209,-265.569763184,-2357.536376953,
851,379.069122314,-203.964553833,-2361.045410156,379.754791260,-184.880310059,-2353.673339844,396.996734619,-193.859191895,-2360.312255859,246.347183228,-236.796508789,-2338.750976563,248.688247681,-254.184326172,-2348.335693359,230.133407593,-248.207534790,-2342.702636719,385.308227539,-264.594512939,-2367.387939453,387.816162109,-248.185256958,-2355.852539063,403.926605225,-256.221435547,-2365.479980469,,,,,,,,,,285.216064453,-194.856765747,-2354.779541016,303.990997314,-199.218246460,-2367.422119141,334.053802490,-184.407043457,-2360.313720703,293.397338867,-235.113265991,-2350.763671875,303.526000977,-225.080169678,-2364.561523438,338.369720459,-221.961898804,-2348.658447266,290.496643066,-270.878051758,-2355.994628906,308.526214600,-255.826004028,-2365.691894531,343.129913330,-265.568054199,-2357.532226563,
852,379.077362061,-203.969375610,-2361.050292969,379.765258789,-184.886978149,-2353.688964844,396.999359131,-193.864212036,-2360.319824219,246.347869873,-236.797103882,-2338.757568359,248.684921265,-254.184829712,-2348.344970703,230.127197266,-248.206848145,-2342.707763672,385.297851563,-264.593963623,-2367.388183594,387.807952881,-248.186050415,-2355.864746094,403.915313721,-256.220550537,-2365.481201172,,,,,,,,,,285.222961426,-194.860549927,-2354.793457031,303.998535156,-199.227569580,-2367.433349609,334.061004639,-184.413314819,-2360.329833984,293.394561768,-235.119216919,-2350.778564453,303.522155762,-225.085891724,-2364.576904297,338.368988037,-221.973876953,-2348.679443359,290.485443115,-270.872772217,-2356.006103516,308.516601563,-255.825225830,-2365.707519531,343.119018555,-265.564544678,-2357.539062500,
853,379.075653076,-203.967605591,-2361.064208984,379.765228271,-184.885360718,-2353.689453125,397.002990723,-193.863403320,-2360.322998047,246.352325439,-236.799102783,-2338.769775391,248.690643311,-254.185577393,-2348.350830078,230.134124756,-248.207199097,-2342.711181641,385.307312012,-264.594635010,-2367.401123047,387.814575195,-248.186767578,-2355.867919922,403.923248291,-256.220977783,-2365.486083984,,,,,,,,,,285.222625732,-194.844741821,-2354.823974609,304.000518799,-199.207214355,-2367.461914063,334.063720703,-184.402252197,-2360.342285156,293.397705078,-235.118392944,-2350.800292969,303.521423340,-225.088317871,-2364.604003906,338.371582031,-221.968933105,-2348.715332031,290.491851807,-270.874542236,-2356.039306641,308.525207520,-255.823684692,-2365.731445313,343.125823975,-265.566436768,-2357.559570313,
854,379.072113037,-203.964279175,-2361.066162109,379.757629395,-184.881347656,-2353.688720703,396.999114990,-193.859603882,-2360.328369141,246.346389771,-236.797348022,-2338.763671875,248.683639526,-254.182937622,-2348.343750000,230.129913330,-248.205017090,-2342.714599609,385.305511475,-264.591949463,-2367.406250000,387.812072754,-248.184799194,-2355.870849609,403.923553467,-256.217529297,-2365.489257813,,,,,,,,,,285.218383789,-194.854370117,-2354.806884766,303.994384766,-199.213211060,-2367.448730469,334.057037354,-184.404998779,-2360.333496094,293.396972656,-235.122131348,-2350.771728516,303.528533936,-225.092544556,-2364.570068359,338.371429443,-221.978302002,-2348.664306641,290.490417480,-270.875061035,-2356.051513672,308.524047852,-255.822723389,-2365.740722656,343.124359131,-265.565521240,-2357.567626953,
855,379.090850830,-203.961654663,-2361.061279297,379.776397705,-184.878265381,-2353.694335938,397.012878418,-193.857666016,-2360.322021484,246.359893799,-236.797317505,-2338.762939453,248.696212769,-254.182647705,-2348.345458984,230.141632080,-248.203643799,-2342.708984375,385.312713623,-264.588684082,-2367.407226563,387.820159912,-248.183959961,-2355.878906250,403.927947998,-256.215545654,-2365.499267578,,,,,,,,,,285.234375000,-194.846160889,-2354.835693359,304.014099121,-199.211853027,-2367.469726563,334.075164795,-184.401397705,-2360.352294922,293.407226563,-235.121109009,-2350.785400391,303.534484863,-225.090545654,-2364.585937500,338.382354736,-221.977462769,-2348.690917969,290.500213623,-270.879241943,-2356.022949219,308.529663086,-255.827423096,-2365.720703125,343.133270264,-265.566131592,-2357.556640625,
856,379.079498291,-203.960708618,-2361.063964844,379.768890381,-184.877182007,-2353.700195313,397.005401611,-193.855560303,-2360.328369141,246.359039307,-236.798004150,-2338.772216797,248.698654175,-254.184158325,-2348.357421875,230.144973755,-248.205261230,-2342.710693359,385.317779541,-264.587463379,-2367.412597656,387.829711914,-248.183029175,-2355.887939453,403.937805176,-256.214630127,-2365.502441406,,,,,,,,,,285.226043701,-194.841506958,-2354.827148438,304.003967285,-199.209304810,-2367.463134766,334.066406250,-184.398803711,-2360.351562500,293.403320313,-235.111679077,-2350.815185547,303.522552490,-225.078781128,-2364.620117188,338.376678467,-221.958923340,-2348.740234375,290.505340576,-270.862731934,-2356.041015625,308.538299561,-255.814727783,-2365.738281250,343.139373779,-265.557342529,-2357.568115234,
857,379.092224121,-203.962341309,-2361.076171875,379.775634766,-184.878524780,-2353.698974609,397.013244629,-193.857681274,-2360.334228516,246.358581543,-236.799804688,-2338.765869141,248.699691772,-254.187072754,-2348.365722656,230.143753052,-248.209106445,-2342.716796875,385.315734863,-264.589660645,-2367.421386719,387.824493408,-248.183090210,-2355.887695313,403.932952881,-256.214019775,-2365.504882813,,,,,,,,,,285.235137939,-194.852935791,-2354.835449219,304.013671875,-199.212066650,-2367.473632813,334.074798584,-184.403320313,-2360.352783203,293.404479980,-235.109893799,-2350.801757813,303.526123047,-225.068145752,-2364.598388672,338.377502441,-221.958633423,-2348.710449219,290.501739502,-270.873870850,-2356.060791016,308.534545898,-255.821548462,-2365.751708984,343.135498047,-265.563598633,-2357.580322266,
858,379.093536377,-203.962570190,-2361.070068359,379.780517578,-184.881027222,-2353.702636719,397.022552490,-193.858566284,-2360.332519531,246.369766235,-236.801513672,-2338.770019531,248.710235596,-254.187423706,-2348.361572266,230.152526855,-248.209228516,-2342.711669922,385.327117920,-264.591522217,-2367.431884766,387.832672119,-248.184020996,-2355.887207031,403.942138672,-256.216949463,-2365.511718750,,,,,,,,,,285.240081787,-194.847320557,-2354.838134766,304.018951416,-199.212310791,-2367.473632813,334.080566406,-184.402481079,-2360.357421875,293.412994385,-235.112625122,-2350.814208984,303.531829834,-225.075759888,-2364.616699219,338.386260986,-221.960006714,-2348.736572266,290.511169434,-270.877685547,-2356.072509766,308.544158936,-255.821777344,-2365.757324219,343.144989014,-265.567199707,-2357.589599609,
859,379.085540771,-203.962036133,-2361.079345703,379.770507813,-184.878982544,-2353.712402344,397.008117676,-193.857147217,-2360.341796875,246.362396240,-236.798721313,-2338.770751953,248.701019287,-254.185073853,-2348.362548828,230.146636963,-248.206909180,-2342.710205078,385.322113037,-264.588623047,-2367.429443359,387.830444336,-248.182022095,-2355.886962891,403.941925049,-256.216674805,-2365.515136719,,,,,,,,,,285.229400635,-194.852416992,-2354.845947266,304.008331299,-199.216857910,-2367.481689453,334.069091797,-184.404647827,-2360.366455078,293.404266357,-235.109741211,-2350.822265625,303.520904541,-225.072952271,-2364.626220703,338.377716064,-221.956649780,-2348.751464844,290.508819580,-270.866973877,-2356.052001953,308.541137695,-255.813140869,-2365.741210938,343.142791748,-265.561035156,-2357.579589844,
860,379.099487305,-203.962448120,-2361.077148438,379.783721924,-184.878845215,-2353.704101563,397.019409180,-193.857101440,-2360.342285156,246.371948242,-236.799682617,-2338.777832031,248.707641602,-254.184539795,-2348.364257813,230.153228760,-248.207336426,-2342.719970703,385.322113037,-264.587951660,-2367.429443359,387.828125000,-248.182739258,-2355.891357422,403.937500000,-256.214691162,-2365.516601563,,,,,,,,,,285.243347168,-194.859359741,-2354.811279297,304.018585205,-199.219375610,-2367.454101563,334.080688477,-184.407257080,-2360.344482422,293.415191650,-235.117248535,-2350.816406250,303.536712646,-225.083709717,-2364.619140625,338.389648438,-221.969161987,-2348.735595703,290.508575439,-270.879089355,-2356.051269531,308.538818359,-255.824066162,-2365.742675781,343.141815186,-265.566284180,-2357.580078125,
861,379.086303711,-203.961730957,-2361.085693359,379.772521973,-184.878601074,-2353.714111328,397.013824463,-193.857192993,-2360.346435547,246.369476318,-236.799758911,-2338.782226563,248.707534790,-254.184036255,-2348.374023438,230.154067993,-248.208953857,-2342.728271484,385.325469971,-264.589599609,-2367.441894531,387.832550049,-248.183425903,-2355.899169922,403.946136475,-256.214721680,-2365.528320313,,,,,,,,,,285.232208252,-194.846633911,-2354.850097656,304.010833740,-199.209625244,-2367.486572266,334.072540283,-184.400787354,-2360.368652344,293.413604736,-235.110168457,-2350.819824219,303.534362793,-225.072113037,-2364.619873047,338.386566162,-221.957717896,-2348.734619141,290.514465332,-270.882202148,-2356.060302734,308.544158936,-255.825332642,-2365.750000000,343.147583008,-265.568542480,-2357.590332031,
862,379.090179443,-203.963577271,-2361.091796875,379.770294189,-184.880584717,-2353.708984375,397.009948730,-193.858184814,-2360.349853516,246.365219116,-236.801879883,-2338.792724609,248.702239990,-254.185073853,-2348.376464844,230.147003174,-248.210357666,-2342.729492188,385.319183350,-264.590209961,-2367.448242188,387.826690674,-248.183441162,-2355.900878906,403.939483643,-256.216461182,-2365.536621094,,,,,,,,,,285.232055664,-194.866622925,-2354.836914063,304.009552002,-199.220336914,-2367.478515625,334.069854736,-184.409973145,-2360.357666016,293.406097412,-235.112838745,-2350.839355469,303.523590088,-225.079437256,-2364.645263672,338.379119873,-221.958267212,-2348.768554688,290.509094238,-270.881835938,-2356.050292969,308.537414551,-255.823745728,-2365.740722656,343.142059326,-265.569122314,-2357.588867188,
863,379.094940186,-203.964477539,-2361.078125000,379.778015137,-184.880630493,-2353.717285156,397.019805908,-193.858718872,-2360.351074219,246.371994019,-236.794326782,-2338.764892578,248.714614868,-254.186294556,-2348.327148438,230.155426025,-248.206314087,-2342.692626953,385.321411133,-264.611053467,-2367.386718750,387.834075928,-248.194213867,-2355.866210938,403.939544678,-256.237945557,-2365.489013672,,,,,,,,,,285.240234375,-194.867797852,-2354.815673828,304.015441895,-199.233215332,-2367.456542969,334.076507568,-184.414566040,-2360.356201172,293.416900635,-235.114517212,-2350.798095703,303.538146973,-225.096206665,-2364.612060547,338.388397217,-221.954574585,-2348.728027344,290.511566162,-270.877899170,-2355.968261719,308.540344238,-255.835159302,-2365.681396484,343.144958496,-265.573608398,-2357.521240234,
