Number of frames: 3000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z,iRigid16_probe_A1 x,iRigid16_probe_A1 y,iRigid16_probe_A1 z,iRigid16_probe_A2 x,iRigid16_probe_A2 y,iRigid16_probe_A2 z,iRigid16_probe_A3 x,iRigid16_probe_A3 y,iRigid16_probe_A3 z,iRigid14_probe_B1 x,iRigid14_probe_B1 y,iRigid14_probe_B1 z,iRigid14_probe_B2 x,iRigid14_probe_B2 y,iRigid14_probe_B2 z,iRigid14_probe_B3 x,iRigid14_probe_B3 y,iRigid14_probe_B3 z,iRigid8_probe_C1 x,iRigid8_probe_C1 y,iRigid8_probe_C1 z,iRigid8_probe_C2 x,iRigid8_probe_C2 y,iRigid8_probe_C2 z,iRigid8_probe_C3 x,iRigid8_probe_C3 y,iRigid8_probe_C3 z
453,378.275543213,-205.954727173,-2352.578125000,379.446258545,-185.770095825,-2349.387451172,396.491577148,-196.457443237,-2353.919189453,244.448715210,-226.805007935,-2324.663330078,246.173965454,-246.486083984,-2327.441406250,227.849029541,-238.301712036,-2324.962646484,382.434051514,-268.226928711,-2334.726074219,385.518585205,-248.764862061,-2330.170166016,401.426239014,-260.570892334,-2335.390625000,,,,,,,,,,284.705322266,-193.195861816,-2348.816894531,303.338409424,-200.636032104,-2360.166259766,333.806243896,-185.481262207,-2356.201660156,291.782348633,-231.092269897,-2334.750244141,302.665985107,-226.917297363,-2350.804931641,337.251434326,-219.624404907,-2335.725830078,287.179687500,-265.787994385,-2325.654296875,306.197174072,-256.318115234,-2339.594238281,340.042877197,-263.640594482,-2326.954833984,
454,378.286468506,-205.962356567,-2352.398437500,379.456146240,-185.760910034,-2349.292968750,396.501007080,-196.466827393,-2353.764892578,244.433959961,-226.613067627,-2324.427734375,246.147994995,-246.309020996,-2327.052734375,227.824371338,-238.096343994,-2324.648193359,382.371582031,-268.235656738,-2334.050048828,385.480041504,-248.742523193,-2329.657226563,401.367431641,-260.619689941,-2334.755859375,,,,,,,,,,284.712860107,-193.188461304,-2348.764892578,303.355072021,-200.676452637,-2360.067871094,333.819305420,-185.503829956,-2356.144042969,291.770141602,-231.005844116,-2334.451904297,302.666320801,-226.961608887,-2350.531494141,337.247619629,-219.576492310,-2335.487792969,287.106048584,-265.561584473,-2325.117187500,306.156433105,-256.243225098,-2339.114257813,339.974334717,-263.513671875,-2326.370605469,
455,378.286499023,-205.970321655,-2352.244140625,379.457946777,-185.755859375,-2349.223632813,396.505249023,-196.482513428,-2353.649902344,244.424011230,-226.406112671,-2324.165039063,246.125457764,-246.123001099,-2326.666503906,227.808074951,-237.885757446,-2324.331542969,382.316955566,-268.225402832,-2333.362060547,385.447296143,-248.701354980,-2329.137207031,401.321716309,-260.640594482,-2334.127685547,,,,,,,,,,284.714965820,-193.171859741,-2348.670654297,303.357147217,-200.709228516,-2359.940917969,333.822662354,-185.523254395,-2356.078857422,291.766448975,-230.891860962,-2334.115234375,302.680999756,-226.953750610,-2350.208496094,337.251708984,-219.495986938,-2335.176513672,287.051483154,-265.358734131,-2324.483886719,306.117767334,-256.184967041,-2338.554687500,339.922637939,-263.386566162,-2325.737792969,
456,378.285980225,-205.977706909,-2352.094238281,379.455993652,-185.750366211,-2349.159179688,396.504241943,-196.498031616,-2353.553466797,244.403579712,-226.193557739,-2323.894775391,246.089569092,-245.927917480,-2326.270507813,227.781799316,-237.660903931,-2324.004638672,382.249847412,-268.228607178,-2332.659912109,385.404541016,-248.672042847,-2328.602783203,401.270141602,-260.671081543,-2333.484130859,,,,,,,,,,284.715942383,-193.167358398,-2348.507812500,303.350311279,-200.751663208,-2359.759277344,333.818145752,-185.548828125,-2355.983154297,291.752136230,-230.782226563,-2333.772949219,302.684722900,-226.954696655,-2349.880859375,337.248016357,-219.431533813,-2334.864257813,286.987640381,-265.172515869,-2323.843261719,306.069915771,-256.142944336,-2337.985351563,339.861541748,-263.273437500,-2325.093994141,
457,378.300537109,-205.974777222,-2351.920898438,379.465515137,-185.737442017,-2349.074218750,396.517028809,-196.504425049,-2353.426513672,244.394912720,-226.001724243,-2323.664550781,246.067138672,-245.744583130,-2325.892578125,227.762496948,-237.449417114,-2323.688964844,382.186401367,-268.245758057,-2331.975830078,385.369659424,-248.662246704,-2328.081787109,401.217926025,-260.730712891,-2332.839843750,,,,,,,,,,284.728698730,-193.160217285,-2348.367919922,303.361053467,-200.791778564,-2359.590820313,333.828338623,-185.569702148,-2355.888427734,291.740234375,-230.695571899,-2333.506103516,302.676361084,-226.996520996,-2349.641601563,337.245117188,-219.389373779,-2334.679931641,286.917144775,-264.945587158,-2323.308349609,306.033569336,-256.071105957,-2337.502441406,339.795898438,-263.151519775,-2324.507080078,
458,378.296295166,-205.974655151,-2351.750000000,379.463836670,-185.724700928,-2348.985351563,396.519683838,-196.507064819,-2353.294189453,244.376647949,-225.817001343,-2323.434326172,246.042678833,-245.576828003,-2325.542968750,227.740356445,-237.263473511,-2323.395507813,382.123321533,-268.246337891,-2331.304443359,385.337554932,-248.640747070,-2327.591308594,401.169158936,-260.777709961,-2332.214355469,,,,,,,,,,284.727508545,-193.146545410,-2348.250976563,303.360229492,-200.822952271,-2359.442626953,333.827117920,-185.585357666,-2355.801025391,291.723144531,-230.585052490,-2333.231933594,302.665557861,-226.986282349,-2349.385498047,337.231475830,-219.298355103,-2334.458740234,286.848846436,-264.693328857,-2322.793945313,306.000030518,-255.987335205,-2337.045410156,339.732360840,-263.007904053,-2323.940185547,
459,378.311401367,-205.976379395,-2351.611328125,379.475280762,-185.717163086,-2348.930419922,396.529968262,-196.516647339,-2353.182617188,244.370574951,-225.625503540,-2323.195068359,246.020034790,-245.402587891,-2325.185791016,227.723785400,-237.068786621,-2323.083251953,382.062011719,-268.239440918,-2330.619140625,385.298126221,-248.606216431,-2327.085205078,401.121063232,-260.803009033,-2331.595458984,,,,,,,,,,284.737701416,-193.137969971,-2348.225585938,303.377838135,-200.860366821,-2359.373046875,333.841949463,-185.606826782,-2355.775390625,291.708557129,-230.482299805,-2332.977539063,302.648345947,-226.986511230,-2349.155761719,337.222839355,-219.228713989,-2334.285156250,286.791992188,-264.499847412,-2322.155273438,305.955108643,-255.946609497,-2336.482910156,339.677581787,-262.886047363,-2323.309326172,
460,378.318145752,-205.966873169,-2351.456542969,379.479522705,-185.699066162,-2348.850097656,396.540130615,-196.516098022,-2353.078613281,244.368972778,-225.428909302,-2322.964355469,246.005371094,-245.213714600,-2324.806396484,227.714294434,-236.855529785,-2322.764648438,382.006225586,-268.245452881,-2329.914306641,385.266998291,-248.583038330,-2326.543212891,401.078857422,-260.840332031,-2330.941406250,,,,,,,,,,284.747131348,-193.122283936,-2348.041503906,303.378540039,-200.884445190,-2359.176025391,333.844818115,-185.616439819,-2355.659179688,291.702606201,-230.386001587,-2332.714843750,302.642883301,-227.018722534,-2348.919921875,337.224151611,-219.172561646,-2334.111328125,286.737487793,-264.308013916,-2321.541259766,305.920562744,-255.900878906,-2335.928710938,339.625823975,-262.773132324,-2322.676025391,
461,378.324462891,-205.957473755,-2351.283935547,379.480560303,-185.677795410,-2348.761718750,396.544494629,-196.508880615,-2352.943359375,244.356552124,-225.240692139,-2322.727539063,245.981842041,-245.035461426,-2324.445556641,227.697708130,-236.652496338,-2322.481201172,381.938110352,-268.256622314,-2329.210449219,385.231597900,-248.570739746,-2325.996826172,401.024658203,-260.899536133,-2330.270507813,,,,,,,,,,284.749969482,-193.120819092,-2347.932617188,303.384490967,-200.924850464,-2359.032714844,333.846710205,-185.635009766,-2355.576171875,291.701782227,-230.289245605,-2332.380859375,302.667114258,-227.029205322,-2348.590820313,337.233123779,-219.116302490,-2333.782226563,286.663818359,-264.056823730,-2321.010742188,305.884948730,-255.808013916,-2335.438964844,339.556793213,-262.638183594,-2322.080078125,
462,378.342193604,-205.950378418,-2351.108154297,379.497314453,-185.659606934,-2348.668457031,396.559143066,-196.505523682,-2352.791992188,244.351669312,-225.054428101,-2322.486816406,245.968490601,-244.861602783,-2324.092529297,227.686126709,-236.459609985,-2322.193603516,381.875885010,-268.247222900,-2328.510009766,385.197631836,-248.542434692,-2325.468017578,400.971466064,-260.942230225,-2329.623779297,,,,,,,,,,284.764007568,-193.103820801,-2347.878173828,303.407073975,-200.952362061,-2358.932373047,333.865997314,-185.646926880,-2355.516113281,291.703491211,-230.179779053,-2332.063720703,302.686676025,-227.015396118,-2348.280517578,337.241302490,-219.035308838,-2333.481445313,286.600677490,-263.799041748,-2320.406494141,305.845916748,-255.714202881,-2334.895019531,339.496826172,-262.489349365,-2321.455566406,
463,378.340240479,-205.947738647,-2350.947265625,379.496124268,-185.647094727,-2348.593750000,396.561859131,-196.510269165,-2352.678466797,244.340988159,-224.855667114,-2322.241455078,245.945114136,-244.673294067,-2323.716552734,227.668914795,-236.252166748,-2321.878173828,381.817291260,-268.223937988,-2327.806152344,385.163970947,-248.498764038,-2324.944824219,400.923553467,-260.955017090,-2328.981933594,,,,,,,,,,284.764892578,-193.088516235,-2347.738281250,303.404022217,-200.983535767,-2358.765869141,333.864044189,-185.663589478,-2355.425292969,291.691619873,-230.068664551,-2331.771240234,302.680908203,-227.016387939,-2348.005615234,337.235595703,-218.957229614,-2333.249755859,286.546142578,-263.579345703,-2319.770507813,305.805725098,-255.652877808,-2334.327636719,339.444244385,-262.347778320,-2320.817138672,
464,378.349395752,-205.945312500,-2350.801269531,379.501892090,-185.636123657,-2348.519287109,396.564727783,-196.518020630,-2352.561523438,244.329330444,-224.657440186,-2322.003906250,245.916961670,-244.483703613,-2323.347656250,227.647644043,-236.039703369,-2321.569580078,381.744873047,-268.216247559,-2327.102050781,385.122863770,-248.470794678,-2324.412841797,400.864318848,-260.981689453,-2328.321777344,,,,,,,,,,284.770324707,-193.070846558,-2347.657470703,303.411376953,-201.006118774,-2358.652832031,333.871520996,-185.675903320,-2355.360595703,291.677307129,-229.967895508,-2331.487304688,302.672760010,-227.030853271,-2347.738769531,337.229858398,-218.900192261,-2333.027832031,286.474548340,-263.357788086,-2319.207275391,305.760864258,-255.589309692,-2333.813964844,339.375457764,-262.213836670,-2320.209472656,
465,378.359313965,-205.939407349,-2350.631591797,379.508605957,-185.620498657,-2348.426269531,396.573883057,-196.516021729,-2352.425781250,244.319229126,-224.471786499,-2321.790039063,245.900299072,-244.306747437,-2323.004150391,227.633392334,-235.840896606,-2321.273437500,381.676696777,-268.213745117,-2326.402343750,385.089294434,-248.456329346,-2323.881591797,400.807617188,-261.029724121,-2327.659667969,,,,,,,,,,284.778259277,-193.065628052,-2347.545410156,303.421447754,-201.039886475,-2358.509033203,333.879150391,-185.693099976,-2355.271728516,291.661834717,-229.864715576,-2331.259277344,302.651458740,-227.039596558,-2347.534423828,337.218627930,-218.827758789,-2332.892333984,286.404174805,-263.100158691,-2318.675781250,305.724884033,-255.497665405,-2333.324218750,339.308502197,-262.069580078,-2319.618164063,
466,378.358276367,-205.936309814,-2350.459472656,379.506042480,-185.608154297,-2348.334960938,396.575866699,-196.515853882,-2352.289306641,244.303527832,-224.293029785,-2321.581542969,245.875564575,-244.134994507,-2322.662109375,227.610733032,-235.652770996,-2320.985107422,381.609252930,-268.190246582,-2325.713378906,385.052886963,-248.422180176,-2323.364013672,400.750640869,-261.059600830,-2327.020507813,,,,,,,,,,284.776885986,-193.063552856,-2347.436279297,303.422637939,-201.078552246,-2358.365966797,333.877655029,-185.714508057,-2355.185791016,291.640960693,-229.767120361,-2331.022705078,302.628570557,-227.055847168,-2347.318359375,337.201568604,-218.758483887,-2332.738281250,286.338317871,-262.830535889,-2318.099853516,305.683715820,-255.393997192,-2332.801025391,339.245178223,-261.909149170,-2319.013671875,
467,378.372009277,-205.932830811,-2350.307373047,379.520843506,-185.596313477,-2348.263183594,396.583312988,-196.521484375,-2352.163085938,244.302383423,-224.100311279,-2321.351562500,245.856445313,-243.949905396,-2322.292480469,227.598556519,-235.450775146,-2320.706542969,381.548156738,-268.156158447,-2325.013671875,385.016784668,-248.372207642,-2322.832519531,400.698730469,-261.064208984,-2326.376708984,,,,,,,,,,284.787597656,-193.037048340,-2347.387939453,303.438537598,-201.097702026,-2358.274902344,333.893615723,-185.724655151,-2355.138916016,291.649566650,-229.671035767,-2330.671386719,302.667572021,-227.078826904,-2346.966064453,337.220214844,-218.703399658,-2332.382568359,286.281890869,-262.600372314,-2317.472167969,305.641296387,-255.316696167,-2332.230957031,339.190185547,-261.759552002,-2318.379394531,
468,378.375701904,-205.920776367,-2350.149414063,379.524078369,-185.577392578,-2348.186279297,396.590454102,-196.518386841,-2352.058837891,244.295013428,-223.897338867,-2321.104248047,245.838119507,-243.755355835,-2321.938964844,227.587768555,-235.231948853,-2320.417724609,381.482055664,-268.135314941,-2324.299072266,384.984802246,-248.335311890,-2322.279785156,400.647979736,-261.081939697,-2325.696777344,,,,,,,,,,284.794677734,-193.017471313,-2347.201171875,303.436614990,-201.120422363,-2358.072265625,333.893798828,-185.734207153,-2355.022949219,291.650665283,-229.551025391,-2330.343505859,302.688049316,-227.052566528,-2346.639648438,337.230895996,-218.624496460,-2332.063232422,286.217590332,-262.355499268,-2316.926269531,305.607788086,-255.228225708,-2331.721191406,339.128326416,-261.609985352,-2317.772949219,
469,378.386230469,-205.909774780,-2349.972656250,379.529541016,-185.560974121,-2348.098388672,396.600067139,-196.512893677,-2351.918212891,244.282333374,-223.714202881,-2320.887451172,245.814865112,-243.572601318,-2321.602294922,227.569503784,-235.029983521,-2320.147705078,381.403503418,-268.120788574,-2323.596679688,384.944488525,-248.310729980,-2321.736572266,400.583892822,-261.119506836,-2325.017822266,,,,,,,,,,284.801696777,-193.017044067,-2347.107421875,303.448577881,-201.163024902,-2357.937744141,333.901367188,-185.756561279,-2354.947021484,291.643432617,-229.449386597,-2330.052001953,302.696319580,-227.055084229,-2346.353271484,337.231994629,-218.561782837,-2331.797607422,286.137237549,-262.076446533,-2316.446777344,305.569427490,-255.114532471,-2331.265380859,339.050903320,-261.450469971,-2317.202880859,
470,378.397674561,-205.901397705,-2349.800048828,379.539550781,-185.542831421,-2348.005859375,396.609588623,-196.510498047,-2351.773193359,244.277618408,-223.535812378,-2320.680664063,245.801483154,-243.395874023,-2321.265380859,227.558547974,-234.843688965,-2319.874511719,381.337493896,-268.085327148,-2322.900146484,384.909637451,-248.268356323,-2321.210449219,400.529449463,-261.138275146,-2324.373779297,,,,,,,,,,284.810485840,-192.998809814,-2347.033447266,303.463073730,-201.187240601,-2357.821777344,333.913909912,-185.768142700,-2354.876953125,291.638977051,-229.342453003,-2329.787109375,302.699615479,-227.057113647,-2346.098876953,337.231201172,-218.478439331,-2331.583496094,286.077148438,-261.801849365,-2315.846435547,305.528930664,-255.005783081,-2330.716064453,338.992218018,-261.282196045,-2316.583740234,
471,378.395050049,-205.898651123,-2349.656982422,379.536956787,-185.532135010,-2347.934814453,396.607574463,-196.515792847,-2351.659912109,244.264587402,-223.336242676,-2320.454589844,245.778274536,-243.205963135,-2320.926513672,227.539001465,-234.636367798,-2319.579833984,381.268554688,-268.038513184,-2322.193847656,384.867767334,-248.210556030,-2320.674316406,400.476043701,-261.131164551,-2323.722656250,,,,,,,,,,284.807708740,-192.980270386,-2346.954345703,303.461944580,-201.208160400,-2357.709960938,333.913085938,-185.780426025,-2354.813964844,291.620117188,-229.219284058,-2329.539306641,302.677673340,-227.031860352,-2345.866455078,337.216674805,-218.385986328,-2331.408935547,286.016937256,-261.562011719,-2315.221923828,305.482208252,-254.921630859,-2330.144287109,338.932891846,-261.121856689,-2315.948730469,
472,378.404632568,-205.892517090,-2349.497558594,379.548370361,-185.520355225,-2347.864257813,396.616363525,-196.519332886,-2351.544433594,244.257644653,-223.135391235,-2320.235839844,245.753997803,-243.008682251,-2320.576171875,227.519577026,-234.417816162,-2319.281494141,381.186065674,-268.007873535,-2321.468505859,384.817199707,-248.171951294,-2320.117675781,400.411071777,-261.141448975,-2323.032226563,,,,,,,,,,284.818267822,-192.959030151,-2346.833984375,303.470153809,-201.234329224,-2357.557128906,333.922515869,-185.795486450,-2354.733642578,291.604278564,-229.116119385,-2329.293701172,302.659179688,-227.045776367,-2345.637939453,337.208801270,-218.331237793,-2331.247070313,285.938110352,-261.322265625,-2314.681152344,305.433441162,-254.842636108,-2329.634765625,338.855590820,-260.970336914,-2315.341064453,
473,378.411407471,-205.880340576,-2349.331298828,379.555480957,-185.500778198,-2347.781005859,396.627288818,-196.512054443,-2351.427001953,244.246047974,-222.946197510,-2320.039550781,245.732757568,-242.814849854,-2320.239746094,227.504348755,-234.208419800,-2319.031005859,381.105957031,-267.974700928,-2320.748535156,384.774414063,-248.140365601,-2319.574951172,400.346466064,-261.166015625,-2322.349853516,,,,,,,,,,284.827789307,-192.945327759,-2346.667968750,303.474578857,-201.261840820,-2357.367919922,333.926849365,-185.808517456,-2354.624023438,291.603729248,-229.010162354,-2328.988281250,302.682983398,-227.059051514,-2345.330566406,337.216674805,-218.262649536,-2330.951416016,285.862396240,-261.034667969,-2314.148925781,305.390563965,-254.732437134,-2329.135498047,338.781311035,-260.797454834,-2314.741943359,
474,378.421203613,-205.876037598,-2349.171142578,379.558807373,-185.490386963,-2347.688964844,396.633758545,-196.513549805,-2351.293457031,244.230880737,-222.754974365,-2319.831787109,245.707748413,-242.629608154,-2319.915527344,227.483688354,-234.004302979,-2318.784179688,381.029235840,-267.917266846,-2320.047363281,384.728454590,-248.084960938,-2319.052734375,400.278961182,-261.160980225,-2321.692871094,,,,,,,,,,284.833068848,-192.948608398,-2346.576171875,303.484130859,-201.298019409,-2357.242919922,333.932983398,-185.830245972,-2354.543212891,291.599731445,-228.897308350,-2328.673095703,302.704895020,-227.046035767,-2345.009521484,337.221343994,-218.185302734,-2330.628417969,285.789550781,-260.754211426,-2313.601806641,305.342590332,-254.623992920,-2328.627197266,338.709350586,-260.614593506,-2314.146972656,
475,378.435302734,-205.866699219,-2349.014892578,379.575897217,-185.477767944,-2347.628906250,396.647064209,-196.513961792,-2351.177978516,244.228073120,-222.547393799,-2319.603271484,245.689788818,-242.426422119,-2319.572265625,227.472457886,-233.781997681,-2318.502929688,380.959930420,-267.851470947,-2319.340820313,384.685058594,-248.016525269,-2318.515380859,400.217102051,-261.133911133,-2321.023193359,,,,,,,,,,284.847564697,-192.925354004,-2346.495361328,303.500030518,-201.325286865,-2357.120117188,333.948944092,-185.845901489,-2354.488037109,291.598236084,-228.774841309,-2328.376708984,302.715911865,-227.024642944,-2344.715820313,337.228607178,-218.105590820,-2330.361572266,285.721862793,-260.506896973,-2313.064941406,305.299713135,-254.533874512,-2328.121337891,338.642333984,-260.441619873,-2313.551757813,
476,378.440124512,-205.856079102,-2348.868896484,379.575500488,-185.460556030,-2347.555664063,396.650878906,-196.512496948,-2351.066406250,244.219238281,-222.339584351,-2319.411132813,245.664749146,-242.212570190,-2319.227050781,227.455322266,-233.552429199,-2318.222412109,380.881042480,-267.797332764,-2318.616455078,384.639617920,-247.958786011,-2317.951904297,400.153167725,-261.120758057,-2320.321533203,,,,,,,,,,284.850158691,-192.912857056,-2346.392822266,303.502899170,-201.349639893,-2356.987792969,333.950775146,-185.858673096,-2354.412597656,291.583038330,-228.664566040,-2328.141357422,302.700042725,-227.047973633,-2344.494628906,337.220489502,-218.042388916,-2330.213623047,285.645568848,-260.246887207,-2312.570068359,305.259124756,-254.432067871,-2327.641845703,338.566864014,-260.269531250,-2312.964599609,
477,378.456237793,-205.843566895,-2348.691162109,379.586578369,-185.442840576,-2347.467529297,396.667816162,-196.505249023,-2350.941406250,244.210861206,-222.143722534,-2319.221435547,245.643234253,-242.014755249,-2318.906982422,227.434814453,-233.335830688,-2317.955078125,380.796356201,-267.745849609,-2317.902343750,384.591156006,-247.909408569,-2317.401123047,400.079162598,-261.122589111,-2319.633056641,,,,,,,,,,284.865753174,-192.916122437,-2346.213867188,303.514312744,-201.393814087,-2356.783691406,333.959411621,-185.883300781,-2354.294677734,291.566986084,-228.558334351,-2327.920166016,302.681518555,-227.057144165,-2344.286132813,337.211395264,-217.981918335,-2330.072021484,285.564147949,-259.957366943,-2312.072753906,305.213012695,-254.310073853,-2327.162353516,338.485870361,-260.087158203,-2312.382324219,
478,378.465393066,-205.833328247,-2348.532714844,379.597900391,-185.429901123,-2347.391357422,396.681030273,-196.503143311,-2350.813232422,244.199768066,-221.942138672,-2319.004394531,245.625274658,-241.815612793,-2318.593261719,227.418731689,-233.122848511,-2317.702392578,380.720397949,-267.674926758,-2317.210205078,384.548767090,-247.842742920,-2316.871093750,400.012908936,-261.105194092,-2318.981933594,,,,,,,,,,284.875823975,-192.895660400,-2346.147949219,303.528808594,-201.416000366,-2356.675292969,333.972991943,-185.895812988,-2354.236083984,291.563262939,-228.417770386,-2327.621582031,302.695800781,-226.999145508,-2343.982666016,337.213958740,-217.869003296,-2329.775390625,285.496582031,-259.660644531,-2311.513183594,305.166534424,-254.176055908,-2326.635253906,338.418151855,-259.892272949,-2311.783935547,
479,378.467834473,-205.831329346,-2348.392333984,379.598449707,-185.422729492,-2347.321777344,396.680358887,-196.509582520,-2350.702148438,244.182327271,-221.730636597,-2318.802734375,245.592498779,-241.600921631,-2318.260253906,227.395294189,-232.893981934,-2317.458007813,380.637054443,-267.593475342,-2316.509765625,384.495880127,-247.765899658,-2316.342529297,399.943176270,-261.067993164,-2318.327148438,,,,,,,,,,284.876159668,-192.886077881,-2346.066650391,303.530853271,-201.442962646,-2356.561279297,333.974517822,-185.914047241,-2354.171630859,291.557098389,-228.290313721,-2327.294433594,302.719207764,-226.984344482,-2343.645019531,337.217926025,-217.782913208,-2329.436279297,285.423034668,-259.388580322,-2310.943847656,305.110534668,-254.066192627,-2326.101074219,338.344360352,-259.701080322,-2311.178955078,
480,378.484924316,-205.822937012,-2348.242919922,379.614013672,-185.412399292,-2347.260986328,396.696105957,-196.513305664,-2350.597412109,244.175308228,-221.518569946,-2318.612304688,245.566574097,-241.385055542,-2317.937255859,227.376861572,-232.652359009,-2317.197998047,380.553070068,-267.520935059,-2315.802490234,384.445312500,-247.702301025,-2315.811523438,399.870910645,-261.043365479,-2317.656982422,,,,,,,,,,284.892852783,-192.871078491,-2345.951171875,303.545257568,-201.473007202,-2356.413330078,333.989166260,-185.933319092,-2354.097900391,291.546417236,-228.183486938,-2327.047363281,302.714263916,-226.998291016,-2343.402832031,337.218902588,-217.738891602,-2329.246337891,285.346435547,-259.112182617,-2310.420898438,305.059722900,-253.959976196,-2325.603271484,338.267395020,-259.512695313,-2310.592529297,
481,378.489135742,-205.810791016,-2348.089111328,379.620086670,-185.396621704,-2347.181152344,396.704895020,-196.505859375,-2350.471191406,244.160858154,-221.310012817,-2318.421386719,245.537582397,-241.173965454,-2317.619140625,227.355941772,-232.424942017,-2316.946533203,380.467620850,-267.446960449,-2315.105468750,384.399597168,-247.637512207,-2315.277343750,399.798095703,-261.022583008,-2316.980712891,,,,,,,,,,284.898071289,-192.855087280,-2345.878662109,303.554748535,-201.493759155,-2356.302734375,333.996948242,-185.944046021,-2354.032714844,291.532836914,-228.060424805,-2326.785156250,302.711273193,-226.986526489,-2343.141113281,337.213562012,-217.660018921,-2329.022949219,285.267547607,-258.805145264,-2309.964843750,305.017669678,-253.821945190,-2325.155761719,338.187835693,-259.311187744,-2310.039062500,
482,378.508819580,-205.800384521,-2347.938720703,379.627960205,-185.382400513,-2347.101806641,396.717712402,-196.501113892,-2350.339843750,244.146499634,-221.106719971,-2318.245117188,245.509490967,-240.965072632,-2317.305419922,227.334289551,-232.208877563,-2316.710449219,380.383117676,-267.358673096,-2314.429443359,384.346160889,-247.554901123,-2314.740722656,399.723419189,-260.982421875,-2316.330078125,,,,,,,,,,284.908569336,-192.869812012,-2345.842285156,303.575775146,-201.539108276,-2356.221923828,334.011047363,-185.971054077,-2353.984863281,291.521789551,-227.933929443,-2326.515869141,302.716613770,-226.976287842,-2342.867919922,337.208770752,-217.566879272,-2328.780029297,285.190460205,-258.516906738,-2309.454589844,304.965362549,-253.677978516,-2324.659912109,338.109893799,-259.113708496,-2309.467773438,
483,378.522064209,-205.788284302,-2347.792480469,379.642364502,-185.366424561,-2347.022949219,396.736419678,-196.496963501,-2350.230468750,244.142379761,-220.894287109,-2318.065917969,245.489089966,-240.748413086,-2316.996337891,227.316360474,-231.971954346,-2316.454833984,380.309448242,-267.261901855,-2313.746582031,384.299194336,-247.464981079,-2314.204589844,399.660186768,-260.926788330,-2315.687988281,,,,,,,,,,284.924865723,-192.847534180,-2345.710937500,303.588745117,-201.551422119,-2356.067626953,334.025115967,-185.977005005,-2353.890625000,291.508728027,-227.817138672,-2326.301269531,302.700988770,-226.976379395,-2342.661621094,337.204193115,-217.504760742,-2328.642578125,285.127410889,-258.252532959,-2308.872558594,304.914276123,-253.554595947,-2324.106445313,338.045959473,-258.921813965,-2308.862304688,
484,378.526733398,-205.773956299,-2347.640869141,379.645446777,-185.350799561,-2346.955566406,396.743499756,-196.493118286,-2350.118652344,244.125854492,-220.676086426,-2317.862792969,245.459594727,-240.525131226,-2316.685791016,227.292602539,-231.730468750,-2316.221435547,380.225616455,-267.168670654,-2313.054931641,384.250457764,-247.383483887,-2313.673828125,399.591644287,-260.878021240,-2315.023925781,,,,,,,,,,284.929779053,-192.831146240,-2345.607910156,303.593597412,-201.576568604,-2355.929443359,334.029205322,-185.991577148,-2353.818603516,291.503021240,-227.675064087,-2325.982177734,302.723144531,-226.929061890,-2342.327880859,337.209686279,-217.407501221,-2328.301757813,285.053588867,-257.969390869,-2308.383300781,304.867858887,-253.430282593,-2323.629882813,337.970947266,-258.721374512,-2308.297119141,
485,378.546783447,-205.755249023,-2347.475585938,379.661437988,-185.331863403,-2346.867919922,396.763671875,-196.483917236,-2349.989746094,244.115325928,-220.473251343,-2317.692138672,245.435852051,-240.312789917,-2316.391845703,227.271423340,-231.502273560,-2315.988281250,380.138275146,-267.075439453,-2312.375732422,384.201049805,-247.306182861,-2313.161376953,399.515930176,-260.835021973,-2314.361572266,,,,,,,,,,284.948242188,-192.818771362,-2345.487792969,303.612792969,-201.600936890,-2355.777099609,334.046417236,-186.003997803,-2353.726562500,291.490112305,-227.554977417,-2325.751464844,302.716491699,-226.918518066,-2342.097656250,337.205047607,-217.335159302,-2328.118652344,284.973175049,-257.668365479,-2307.973632813,304.825378418,-253.298889160,-2323.220458984,337.888854980,-258.512542725,-2307.776123047,
486,378.553802490,-205.740173340,-2347.303710938,379.667785645,-185.311828613,-2346.779785156,396.774871826,-196.473419189,-2349.845947266,244.104431152,-220.273544312,-2317.534179688,245.409378052,-240.107330322,-2316.102294922,227.250427246,-231.280914307,-2315.746093750,380.062286377,-266.972198486,-2311.743164063,384.158142090,-247.217224121,-2312.670166016,399.451019287,-260.777954102,-2313.745849609,,,,,,,,,,284.954467773,-192.807250977,-2345.423828125,303.626251221,-201.628997803,-2355.666015625,334.056457520,-186.019348145,-2353.662109375,291.467376709,-227.446319580,-2325.575195313,302.684051514,-226.927261353,-2341.932128906,337.188507080,-217.277069092,-2328.038574219,284.905303955,-257.380249023,-2307.556396484,304.787536621,-253.156631470,-2322.805175781,337.819183350,-258.307861328,-2307.271972656,
